customer_id,member_id,step,step_index,timestamp,completed,duration_seconds,source,workspace_name,integration_name,invitees_count
317.0,5522.0,first_task,6,,True,1242,api,,,
227.0,723.0,first_project,5,,True,841,api,,,
753.0,8461.0,first_login,2,,True,285,,,,
437.0,3686.0,workspace_created,4,,True,1665,,Team Workspace 425,,
863.0,395.0,first_login,2,,True,648,api,,,
681.0,3755.0,first_task,6,,True,1045,import,,,
350.0,3285.0,first_login,2,,True,493,import,,,
315.0,7693.0,profile_completed,3,,True,319,import,,,
811.0,7129.0,signup,0,,True,1157,api,,,
392.0,693.0,first_login,2,,True,197,,,,
994.0,5054.0,first_project,5,,True,1661,mobile,,,
507.0,1250.0,first_login,2,,True,1025,,,,
292.0,1403.0,email_verified,1,,True,1542,,,,
833.0,7992.0,signup,0,,True,1644,web,,,
1143.0,1166.0,signup,0,,True,585,web,,,
515.0,6877.0,first_login,2,,True,484,,,,
138.0,6674.0,email_verified,1,,True,479,import,,,
807.0,4589.0,workspace_created,4,,True,571,,Team Workspace 257,,
401.0,3666.0,signup,0,,True,1224,,,,
838.0,4993.0,signup,0,,True,897,,,,
389.0,1621.0,first_login,2,,True,558,import,,,
225.0,6500.0,email_verified,1,,True,751,,,,
651.0,5743.0,first_login,2,,True,1473,,,,
335.0,1052.0,signup,0,,True,956,mobile,,,
632.0,7726.0,first_task,6,,True,1299,mobile,,,
674.0,4497.0,signup,0,,True,1353,mobile,,,
726.0,3459.0,signup,0,,True,1557,,,,
133.0,5452.0,email_verified,1,,True,1130,,,,
590.0,2008.0,completed_tutorial,8,,True,365,mobile,,,
19.0,2103.0,signup,0,,True,1110,,,,
865.0,5235.0,signup,0,,True,1392,api,,,
1072.0,6166.0,first_login,2,,True,1702,,,,
1139.0,1748.0,invited_teammate,7,,True,1340,,,,
693.0,5536.0,signup,0,,True,1156,,,,
193.0,2948.0,first_login,2,,True,224,web,,,
408.0,1727.0,email_verified,1,,True,1352,,,,
833.0,482.0,profile_completed,3,,True,1284,,,,
734.0,5583.0,first_login,2,,True,132,api,,,
142.0,6223.0,first_task,6,,True,66,,,,
689.0,6790.0,invited_teammate,7,,True,1789,,,,
1030.0,3447.0,workspace_created,4,,True,621,mobile,,,
637.0,574.0,signup,0,,True,1724,mobile,,,
1074.0,1981.0,signup,0,,True,1373,import,,,
862.0,6519.0,email_verified,1,,True,1239,api,,,
175.0,3601.0,email_verified,1,,True,687,web,,,
618.0,3583.0,email_verified,1,,True,379,,,,
1043.0,739.0,signup,0,,True,640,,,,
897.0,4019.0,first_task,6,,True,1262,import,,,
202.0,3909.0,signup,0,,True,397,import,,,
730.0,6709.0,signup,0,,True,1635,,,,
566.0,8192.0,email_verified,1,,True,108,api,,,
1143.0,1883.0,signup,0,,True,641,,,,
928.0,2058.0,first_login,2,,True,446,,,,
654.0,1014.0,workspace_created,4,,True,465,,,,
1047.0,4965.0,profile_completed,3,,True,1550,web,,,
12.0,690.0,signup,0,,True,275,web,,,
1163.0,4755.0,signup,0,,True,1054,import,,,
325.0,94.0,signup,0,,True,863,import,,,
283.0,7180.0,signup,0,,True,1240,mobile,,,
1155.0,1754.0,first_login,2,,True,867,mobile,,,
335.0,8469.0,signup,0,,True,943,,,,
292.0,7206.0,workspace_created,4,,True,937,mobile,Team Workspace 328,,
201.0,7171.0,signup,0,,True,1573,web,,,
1045.0,4956.0,email_verified,1,,True,1596,,,,
1119.0,1822.0,email_verified,1,,True,1209,api,,,
98.0,6886.0,first_integration,9,,True,1745,api,,,
306.0,2778.0,invited_teammate,7,,True,1788,import,,,1.0
832.0,6744.0,profile_completed,3,,True,834,,,,
874.0,4246.0,signup,0,,True,1360,,,,
506.0,6620.0,email_verified,1,,True,691,mobile,,,
873.0,1116.0,signup,0,,True,1524,import,,,
855.0,4691.0,signup,0,,True,1342,,,,
662.0,336.0,first_login,2,,True,1626,mobile,,,
833.0,8366.0,first_login,2,,True,41,web,,,
476.0,1166.0,signup,0,,True,278,,,,
1165.0,4531.0,first_task,6,,True,1302,api,,,
684.0,2331.0,invited_teammate,7,,True,175,,,,
1046.0,3348.0,signup,0,,True,1260,web,,,
1198.0,1849.0,first_login,2,,True,614,import,,,
910.0,1007.0,email_verified,1,,True,1753,,,,
172.0,6165.0,email_verified,1,,True,792,api,,,
1003.0,8251.0,email_verified,1,,True,1737,,,,
966.0,7576.0,email_verified,1,,True,975,mobile,,,
738.0,2783.0,first_task,6,,True,236,,,,
955.0,8362.0,signup,0,,True,1343,web,,,
640.0,7363.0,first_integration,9,,True,1160,import,,jira,
188.0,7048.0,signup,0,,True,142,api,,,
23.0,5323.0,first_login,2,,True,776,mobile,,,
1163.0,71.0,signup,0,,True,1572,api,,,
724.0,8236.0,email_verified,1,,True,596,mobile,,,
236.0,4702.0,email_verified,1,,True,1413,web,,,
1054.0,2739.0,signup,0,,True,955,web,,,
756.0,3394.0,first_login,2,,True,245,web,,,
288.0,5809.0,profile_completed,3,,True,1027,,,,
635.0,7128.0,email_verified,1,,True,291,,,,
282.0,4609.0,first_integration,9,,True,858,,,,
580.0,6869.0,email_verified,1,,True,384,,,,
829.0,781.0,profile_completed,3,,True,1244,mobile,,,
338.0,802.0,signup,0,,True,457,import,,,
178.0,900.0,first_login,2,,True,1337,api,,,
292.0,4960.0,signup,0,,True,688,import,,,
1156.0,48.0,email_verified,1,,True,305,import,,,
1116.0,7367.0,email_verified,1,,True,1654,web,,,
629.0,1437.0,signup,0,,True,1040,,,,
1070.0,182.0,workspace_created,4,,True,1457,import,,,
685.0,4074.0,profile_completed,3,,True,1393,,,,
860.0,3236.0,workspace_created,4,,True,1549,,Team Workspace 228,,
412.0,7031.0,email_verified,1,,True,1360,web,,,
615.0,6235.0,first_login,2,,True,310,mobile,,,
757.0,8261.0,email_verified,1,,True,419,import,,,
430.0,510.0,signup,0,,True,1042,,,,
1174.0,8004.0,email_verified,1,,True,279,web,,,
478.0,5159.0,first_login,2,,True,1322,,,,
470.0,18.0,signup,0,,True,415,mobile,,,
592.0,7644.0,profile_completed,3,,True,261,,,,
699.0,541.0,first_login,2,,True,1017,mobile,,,
910.0,5599.0,profile_completed,3,,True,1460,mobile,,,
966.0,3221.0,signup,0,,True,243,mobile,,,
1046.0,6845.0,workspace_created,4,,True,830,mobile,Team Workspace 2,,
1114.0,6634.0,email_verified,1,,True,331,api,,,
17.0,770.0,first_project,5,,True,1053,mobile,,,
320.0,8365.0,signup,0,,True,1243,,,,
50.0,1998.0,workspace_created,4,,True,1365,web,Team Workspace 422,,
8.0,202.0,profile_completed,3,,True,252,web,,,
740.0,6843.0,signup,0,,True,1736,mobile,,,
719.0,7676.0,first_login,2,,True,1043,,,,
1117.0,2963.0,signup,0,,True,452,,,,
83.0,5014.0,workspace_created,4,,True,916,import,,,
852.0,4284.0,profile_completed,3,,True,661,,,,
561.0,5851.0,email_verified,1,,True,1771,,,,
625.0,1783.0,signup,0,,True,90,,,,
97.0,5612.0,first_task,6,,True,50,,,,
1167.0,3940.0,signup,0,,True,419,web,,,
378.0,2247.0,first_login,2,,True,1180,,,,
746.0,445.0,signup,0,,True,1740,,,,
548.0,6382.0,email_verified,1,,True,551,mobile,,,
843.0,941.0,signup,0,,True,155,import,,,
510.0,4821.0,workspace_created,4,,True,69,,Team Workspace 193,,
490.0,2361.0,first_task,6,,True,1479,import,,,
758.0,1637.0,signup,0,,True,1511,web,,,
152.0,6103.0,invited_teammate,7,,True,766,,,,
364.0,4477.0,signup,0,,True,1414,,,,
163.0,374.0,profile_completed,3,,True,631,,,,
539.0,8245.0,email_verified,1,,True,713,,,,
778.0,4730.0,signup,0,,True,1353,,,,
167.0,5818.0,signup,0,,True,176,,,,
173.0,6938.0,signup,0,,True,921,mobile,,,
976.0,6852.0,first_integration,9,,True,261,web,,figma,
450.0,5865.0,first_login,2,,True,885,,,,
401.0,4208.0,email_verified,1,,True,592,import,,,
51.0,8270.0,first_login,2,,True,44,,,,
890.0,4437.0,email_verified,1,,True,905,web,,,
1061.0,7418.0,signup,0,,True,830,api,,,
255.0,4037.0,first_task,6,,True,1109,mobile,,,
22.0,8237.0,profile_completed,3,,True,1151,,,,
414.0,1721.0,workspace_created,4,,True,1506,mobile,Team Workspace 387,,
656.0,1831.0,first_login,2,,True,1033,import,,,
856.0,5533.0,signup,0,,True,325,mobile,,,
114.0,1086.0,first_login,2,,True,177,,,,
565.0,8287.0,workspace_created,4,,True,1592,,Team Workspace 450,,
490.0,7198.0,signup,0,,True,1655,mobile,,,
282.0,43.0,email_verified,1,,True,412,web,,,
49.0,5399.0,first_login,2,,True,1738,web,,,
1108.0,6093.0,signup,0,,True,963,mobile,,,
34.0,5556.0,signup,0,,True,819,import,,,
1054.0,7103.0,email_verified,1,,True,117,,,,
152.0,2576.0,first_project,5,,True,1781,,,,
406.0,7424.0,signup,0,,True,557,,,,
294.0,7646.0,workspace_created,4,,True,1164,,Team Workspace 244,,
361.0,6651.0,signup,0,,True,1436,mobile,,,
8.0,5006.0,profile_completed,3,,True,1188,mobile,,,
687.0,4766.0,signup,0,,True,1124,,,,
633.0,8288.0,email_verified,1,,True,1180,web,,,
883.0,5273.0,signup,0,,True,568,web,,,
1044.0,7678.0,completed_tutorial,8,,True,632,,,,
404.0,2595.0,email_verified,1,,True,968,web,,,
1191.0,1267.0,email_verified,1,,True,1010,api,,,
874.0,710.0,profile_completed,3,,True,1390,web,,,
668.0,274.0,signup,0,,True,805,,,,
155.0,8284.0,first_task,6,,True,577,,,,
1005.0,8372.0,profile_completed,3,,True,714,import,,,
70.0,316.0,first_login,2,,True,340,,,,
257.0,2720.0,first_login,2,,True,1042,,,,
92.0,7623.0,profile_completed,3,,True,203,web,,,
589.0,5909.0,signup,0,,True,1368,import,,,
306.0,7788.0,signup,0,,True,253,api,,,
438.0,7259.0,signup,0,,True,1487,web,,,
534.0,6798.0,first_project,5,,True,350,api,,,
140.0,4445.0,first_login,2,,True,497,mobile,,,
659.0,3416.0,first_login,2,,True,727,,,,
950.0,3265.0,signup,0,,True,423,import,,,
937.0,3510.0,email_verified,1,,True,1718,,,,
349.0,5287.0,email_verified,1,,True,502,,,,
359.0,6307.0,email_verified,1,,True,1042,api,,,
138.0,6570.0,first_task,6,,True,1217,api,,,
509.0,1218.0,profile_completed,3,,True,116,,,,
185.0,5260.0,first_task,6,,True,1023,,,,
807.0,12.0,workspace_created,4,,True,38,api,Team Workspace 11,,
417.0,6029.0,invited_teammate,7,,True,686,,,,
1157.0,4512.0,first_project,5,,True,1453,mobile,,,
989.0,8398.0,profile_completed,3,,True,1192,,,,
784.0,87.0,profile_completed,3,,True,1076,mobile,,,
453.0,1617.0,signup,0,,True,518,import,,,
807.0,8147.0,first_project,5,,True,1536,,,,
1009.0,6687.0,workspace_created,4,,True,242,,Team Workspace 387,,
921.0,1870.0,workspace_created,4,,True,1365,api,Team Workspace 43,,
178.0,6076.0,email_verified,1,,True,1041,,,,
1117.0,3985.0,first_login,2,,True,435,,,,
1068.0,2642.0,email_verified,1,,True,1457,,,,
417.0,6810.0,first_task,6,,True,634,,,,
1159.0,3694.0,email_verified,1,,True,64,import,,,
318.0,1559.0,profile_completed,3,,True,269,web,,,
468.0,727.0,first_task,6,,True,852,mobile,,,
10.0,4521.0,signup,0,,True,1563,api,,,
503.0,7151.0,first_login,2,,True,344,api,,,
454.0,645.0,first_project,5,,True,1123,import,,,
169.0,3697.0,first_login,2,,True,366,mobile,,,
28.0,7046.0,signup,0,,True,261,mobile,,,
843.0,7063.0,profile_completed,3,,True,1338,import,,,
354.0,8426.0,first_login,2,,True,1476,mobile,,,
435.0,5495.0,signup,0,,True,1375,,,,
1166.0,5690.0,signup,0,,True,1689,,,,
264.0,7949.0,email_verified,1,,True,838,api,,,
633.0,868.0,workspace_created,4,,True,462,web,Team Workspace 483,,
702.0,6292.0,first_login,2,,True,282,,,,
815.0,4295.0,signup,0,,True,326,,,,
325.0,4068.0,profile_completed,3,,True,1654,,,,
183.0,3770.0,profile_completed,3,,True,1562,web,,,
111.0,5629.0,first_login,2,,True,450,,,,
641.0,2992.0,invited_teammate,7,,True,1654,api,,,
177.0,1579.0,profile_completed,3,,True,153,mobile,,,
1070.0,4135.0,signup,0,,True,1767,import,,,
382.0,8286.0,first_project,5,,True,726,mobile,,,
715.0,4656.0,signup,0,,True,668,,,,
947.0,4718.0,signup,0,,True,1764,api,,,
634.0,768.0,signup,0,,True,154,web,,,
389.0,6423.0,email_verified,1,,True,935,import,,,
170.0,8383.0,signup,0,,True,918,mobile,,,
644.0,3315.0,signup,0,,True,51,web,,,
575.0,7463.0,email_verified,1,,True,1398,mobile,,,
32.0,3285.0,signup,0,,True,1405,mobile,,,
504.0,7524.0,signup,0,,True,1019,import,,,
876.0,7193.0,email_verified,1,,True,1447,,,,
442.0,5912.0,first_login,2,,True,544,web,,,
1016.0,3591.0,workspace_created,4,,True,1327,import,,,
488.0,8206.0,email_verified,1,,True,62,,,,
508.0,3581.0,invited_teammate,7,,True,1349,,,,
518.0,4441.0,email_verified,1,,True,1588,import,,,
820.0,409.0,signup,0,,True,1520,,,,
801.0,4833.0,email_verified,1,,True,458,web,,,
773.0,6041.0,signup,0,,True,1103,mobile,,,
591.0,2608.0,signup,0,,True,1023,,,,
670.0,6676.0,first_project,5,,True,65,web,,,
309.0,4691.0,signup,0,,True,444,,,,
663.0,8485.0,signup,0,,True,140,,,,
699.0,675.0,invited_teammate,7,,True,483,mobile,,,
314.0,1860.0,signup,0,,True,284,mobile,,,
1021.0,3420.0,first_login,2,,True,542,api,,,
585.0,3409.0,profile_completed,3,,True,667,,,,
219.0,2335.0,signup,0,,True,112,,,,
245.0,3283.0,workspace_created,4,,True,490,api,Team Workspace 90,,
420.0,6521.0,email_verified,1,,True,289,web,,,
697.0,3052.0,first_project,5,,True,1672,api,,,
297.0,2220.0,signup,0,,True,1482,,,,
120.0,3444.0,email_verified,1,,True,1303,api,,,
289.0,966.0,signup,0,,True,376,import,,,
537.0,3376.0,first_project,5,,True,696,,,,
848.0,2534.0,profile_completed,3,,True,1418,api,,,
1198.0,8099.0,completed_tutorial,8,,True,713,,,,
776.0,5203.0,profile_completed,3,,True,853,,,,
475.0,7082.0,email_verified,1,,True,1716,api,,,
1073.0,5787.0,signup,0,,True,1091,api,,,
338.0,2326.0,signup,0,,True,612,,,,
126.0,28.0,first_login,2,,True,490,,,,
1087.0,900.0,first_integration,9,,True,348,,,,
962.0,7180.0,signup,0,,True,598,mobile,,,
66.0,3145.0,email_verified,1,,True,798,,,,
886.0,5482.0,email_verified,1,,True,867,api,,,
72.0,2074.0,first_project,5,,True,749,mobile,,,
164.0,7418.0,signup,0,,True,1096,,,,
335.0,6159.0,first_integration,9,,True,1076,,,,
21.0,7995.0,signup,0,,True,1476,api,,,
1109.0,4417.0,first_login,2,,True,417,api,,,
1009.0,2152.0,signup,0,,True,1127,,,,
674.0,6893.0,first_task,6,,True,771,,,,
351.0,8264.0,first_login,2,,True,469,api,,,
989.0,3224.0,workspace_created,4,,True,663,mobile,,,
179.0,2917.0,profile_completed,3,,True,1449,,,,
1088.0,140.0,profile_completed,3,,True,454,mobile,,,
66.0,225.0,first_login,2,,True,179,import,,,
614.0,1507.0,first_task,6,,True,705,,,,
406.0,1415.0,signup,0,,True,508,import,,,
392.0,5270.0,signup,0,,True,1530,web,,,
478.0,4439.0,workspace_created,4,,True,946,,Team Workspace 95,,
1172.0,2423.0,email_verified,1,,True,1547,,,,
919.0,4544.0,signup,0,,True,472,import,,,
976.0,562.0,first_task,6,,True,50,import,,,
657.0,4956.0,signup,0,,True,1180,mobile,,,
246.0,4999.0,email_verified,1,,True,154,api,,,
1089.0,5865.0,signup,0,,True,432,web,,,
937.0,1848.0,email_verified,1,,True,1587,,,,
1012.0,924.0,profile_completed,3,,True,396,,,,
900.0,607.0,signup,0,,True,972,mobile,,,
899.0,5995.0,email_verified,1,,True,1339,api,,,
45.0,2204.0,first_login,2,,True,807,,,,
293.0,2678.0,signup,0,,True,1332,web,,,
642.0,7636.0,signup,0,,True,1420,,,,
434.0,6424.0,email_verified,1,,True,127,import,,,
136.0,5216.0,email_verified,1,,True,1295,web,,,
586.0,6687.0,workspace_created,4,,True,1675,web,Team Workspace 354,,
674.0,3591.0,first_task,6,,True,1713,import,,,
990.0,6694.0,workspace_created,4,,True,1491,,,,
437.0,5940.0,first_task,6,,True,128,api,,,
286.0,8292.0,first_project,5,,True,1707,mobile,,,
478.0,6966.0,workspace_created,4,,True,219,,Team Workspace 136,,
137.0,1107.0,signup,0,,True,1648,import,,,
663.0,4618.0,profile_completed,3,,True,438,api,,,
627.0,4517.0,email_verified,1,,True,88,web,,,
270.0,8168.0,email_verified,1,,True,1528,import,,,
200.0,2737.0,email_verified,1,,True,1479,,,,
720.0,4362.0,first_project,5,,True,171,,,,
659.0,1866.0,first_login,2,,True,843,,,,
48.0,2274.0,email_verified,1,,True,1366,web,,,
952.0,5363.0,first_task,6,,True,869,,,,
971.0,6015.0,first_task,6,,True,799,api,,,
1133.0,6890.0,email_verified,1,,True,159,,,,
789.0,7219.0,first_login,2,,True,1721,import,,,
1127.0,5532.0,signup,0,,True,475,,,,
65.0,6907.0,signup,0,,True,961,web,,,
1035.0,1459.0,signup,0,,True,627,,,,
309.0,7345.0,signup,0,,True,560,api,,,
68.0,6773.0,email_verified,1,,True,1116,,,,
840.0,2013.0,signup,0,,True,697,api,,,
594.0,4026.0,completed_tutorial,8,,True,88,,,,
851.0,4247.0,profile_completed,3,,True,1470,import,,,
1096.0,3070.0,first_login,2,,True,534,,,,
1174.0,7668.0,signup,0,,True,693,,,,
930.0,25.0,signup,0,,True,1292,import,,,
390.0,6983.0,first_login,2,,True,1293,,,,
236.0,6671.0,signup,0,,True,1614,,,,
153.0,6686.0,profile_completed,3,,True,861,,,,
513.0,6488.0,signup,0,,True,1682,,,,
48.0,3059.0,completed_tutorial,8,,True,1626,api,,,
621.0,1423.0,first_task,6,,True,680,,,,
599.0,336.0,signup,0,,True,223,mobile,,,
336.0,4210.0,signup,0,,True,399,mobile,,,
272.0,3355.0,first_task,6,,True,390,import,,,
1144.0,5686.0,completed_tutorial,8,,True,63,mobile,,,
804.0,4840.0,signup,0,,True,779,import,,,
479.0,4586.0,first_task,6,,True,210,mobile,,,
624.0,1368.0,email_verified,1,,True,1119,,,,
495.0,4481.0,email_verified,1,,True,200,,,,
1164.0,2584.0,email_verified,1,,True,917,,,,
97.0,340.0,email_verified,1,,True,1589,api,,,
801.0,6576.0,signup,0,,True,1493,,,,
41.0,913.0,invited_teammate,7,,True,1782,import,,,
820.0,6794.0,signup,0,,True,1027,,,,
526.0,7397.0,email_verified,1,,True,1320,api,,,
33.0,2145.0,first_login,2,,True,1359,import,,,
153.0,5191.0,first_task,6,,True,1415,,,,
671.0,6343.0,invited_teammate,7,,True,1606,api,,,
220.0,2557.0,workspace_created,4,,True,498,web,Team Workspace 173,,
140.0,5783.0,first_login,2,,True,830,api,,,
1070.0,3487.0,signup,0,,True,1190,,,,
674.0,4015.0,first_login,2,,True,119,web,,,
730.0,1443.0,first_task,6,,True,1460,,,,
323.0,8084.0,workspace_created,4,,True,1207,import,,,
874.0,2191.0,signup,0,,True,577,web,,,
1049.0,4058.0,signup,0,,True,616,api,,,
1101.0,613.0,first_project,5,,True,944,,,,
534.0,5347.0,email_verified,1,,True,559,mobile,,,
1048.0,1485.0,first_login,2,,True,1599,,,,
838.0,3314.0,email_verified,1,,True,1176,,,,
686.0,7051.0,workspace_created,4,,True,548,api,Team Workspace 481,,
353.0,6086.0,first_login,2,,True,1624,web,,,
237.0,7403.0,first_task,6,,True,1003,,,,
370.0,7407.0,first_login,2,,True,1773,,,,
989.0,7698.0,signup,0,,True,188,,,,
532.0,3307.0,first_login,2,,True,1696,,,,
1122.0,5614.0,invited_teammate,7,,True,1549,mobile,,,
752.0,6888.0,email_verified,1,,True,1183,import,,,
607.0,6181.0,profile_completed,3,,True,757,web,,,
238.0,4899.0,email_verified,1,,True,1307,,,,
452.0,209.0,workspace_created,4,,True,681,,,,
556.0,5941.0,workspace_created,4,,True,581,,Team Workspace 118,,
802.0,6275.0,signup,0,,True,916,web,,,
563.0,1374.0,first_project,5,,True,1186,mobile,,,
195.0,6539.0,first_login,2,,True,1614,api,,,
1000.0,4914.0,signup,0,,True,485,,,,
1089.0,3932.0,workspace_created,4,,True,1519,,,,
3.0,1270.0,signup,0,,True,1320,,,,
1101.0,5964.0,signup,0,,True,1499,mobile,,,
798.0,4829.0,first_login,2,,True,1394,import,,,
566.0,1207.0,signup,0,,True,724,,,,
494.0,2570.0,signup,0,,True,1120,,,,
514.0,546.0,profile_completed,3,,True,1704,,,,
1107.0,7499.0,profile_completed,3,,True,632,import,,,
40.0,3862.0,email_verified,1,,True,353,api,,,
396.0,2513.0,signup,0,,True,754,,,,
934.0,5604.0,signup,0,,True,508,,,,
390.0,6660.0,profile_completed,3,,True,416,,,,
1157.0,8046.0,email_verified,1,,True,926,import,,,
378.0,4264.0,profile_completed,3,,True,1634,import,,,
307.0,1820.0,completed_tutorial,8,,True,892,,,,
52.0,3668.0,signup,0,,True,1690,mobile,,,
60.0,4990.0,signup,0,,True,1007,mobile,,,
710.0,3323.0,email_verified,1,,True,300,,,,
1203.0,519.0,email_verified,1,,True,978,web,,,
852.0,7236.0,email_verified,1,,True,432,mobile,,,
141.0,2482.0,email_verified,1,,True,1428,mobile,,,
180.0,686.0,first_project,5,,True,1726,,,,
256.0,2575.0,first_login,2,,True,230,web,,,
1113.0,4830.0,signup,0,,True,1541,,,,
711.0,4776.0,email_verified,1,,True,879,,,,
765.0,5854.0,first_login,2,,True,983,,,,
122.0,6909.0,workspace_created,4,,True,822,,Team Workspace 351,,
684.0,2299.0,profile_completed,3,,True,115,mobile,,,
1159.0,7099.0,signup,0,,True,1082,,,,
483.0,5764.0,profile_completed,3,,True,772,,,,
1050.0,3490.0,first_login,2,,True,1368,,,,
556.0,4266.0,email_verified,1,,True,1584,api,,,
610.0,993.0,signup,0,,True,264,api,,,
1033.0,5359.0,profile_completed,3,,True,1265,,,,
668.0,3728.0,email_verified,1,,True,1097,mobile,,,
966.0,3102.0,signup,0,,True,288,,,,
68.0,4942.0,signup,0,,True,43,mobile,,,
70.0,1400.0,email_verified,1,,True,981,api,,,
184.0,499.0,workspace_created,4,,True,1281,,,,
705.0,3263.0,email_verified,1,,True,320,,,,
517.0,2129.0,first_project,5,,True,735,,,,
1031.0,7430.0,signup,0,,True,1133,,,,
627.0,6472.0,profile_completed,3,,True,1142,api,,,
121.0,6449.0,signup,0,,True,536,,,,
329.0,2629.0,email_verified,1,,True,1238,web,,,
1091.0,2019.0,invited_teammate,7,,True,206,web,,,
156.0,3819.0,first_login,2,,True,1213,api,,,
370.0,2602.0,workspace_created,4,,True,30,,Team Workspace 486,,
1057.0,825.0,signup,0,,True,760,import,,,
43.0,793.0,email_verified,1,,True,1604,mobile,,,
83.0,2552.0,first_login,2,,True,1607,,,,
327.0,7336.0,completed_tutorial,8,,True,856,,,,
564.0,7319.0,email_verified,1,,True,885,,,,
1117.0,8220.0,workspace_created,4,,True,462,,Team Workspace 115,,
837.0,961.0,signup,0,,True,116,,,,
1128.0,1347.0,completed_tutorial,8,,True,1143,web,,,
479.0,1818.0,completed_tutorial,8,,True,796,web,,,
538.0,5990.0,first_login,2,,True,312,api,,,
261.0,5778.0,first_project,5,,True,359,,,,
1180.0,3337.0,profile_completed,3,,True,308,,,,
1176.0,2142.0,first_project,5,,True,735,,,,
1194.0,7680.0,profile_completed,3,,True,177,api,,,
630.0,1730.0,first_login,2,,True,73,,,,
51.0,5679.0,signup,0,,True,1423,,,,
545.0,4053.0,workspace_created,4,,True,1710,,Team Workspace 109,,
90.0,4785.0,first_integration,9,,True,1782,api,,notion,
572.0,4075.0,signup,0,,True,943,,,,
991.0,581.0,signup,0,,True,1140,,,,
685.0,4362.0,profile_completed,3,,True,871,web,,,
764.0,6389.0,email_verified,1,,True,1127,,,,
824.0,5521.0,profile_completed,3,,True,355,,,,
362.0,2597.0,first_login,2,,True,351,,,,
592.0,6726.0,profile_completed,3,,True,671,import,,,
808.0,6649.0,first_login,2,,True,56,,,,
725.0,5855.0,first_login,2,,True,1507,,,,
10.0,2868.0,signup,0,,True,550,mobile,,,
909.0,4044.0,email_verified,1,,True,744,api,,,
123.0,2437.0,signup,0,,True,445,,,,
731.0,4906.0,signup,0,,True,349,api,,,
571.0,1739.0,signup,0,,True,1689,web,,,
894.0,6048.0,first_login,2,,True,651,api,,,
908.0,6781.0,email_verified,1,,True,213,import,,,
864.0,1787.0,first_task,6,,True,705,,,,
745.0,5245.0,first_login,2,,True,869,web,,,
1070.0,6163.0,email_verified,1,,True,294,mobile,,,
513.0,3223.0,signup,0,,True,158,web,,,
264.0,6122.0,workspace_created,4,,True,1135,,Team Workspace 158,,
208.0,1396.0,workspace_created,4,,True,1106,mobile,Team Workspace 123,,
14.0,5928.0,email_verified,1,,True,1184,web,,,
776.0,2695.0,profile_completed,3,,True,1574,web,,,
456.0,2862.0,signup,0,,True,1469,mobile,,,
1083.0,7380.0,workspace_created,4,,True,619,,Team Workspace 127,,
792.0,6454.0,profile_completed,3,,True,1136,,,,
357.0,4755.0,profile_completed,3,,True,740,,,,
960.0,5055.0,signup,0,,True,72,api,,,
104.0,5572.0,invited_teammate,7,,True,554,,,,
155.0,2736.0,signup,0,,True,1046,,,,
639.0,2835.0,first_login,2,,True,1352,,,,
435.0,7757.0,signup,0,,True,1090,,,,
291.0,4549.0,email_verified,1,,True,1713,mobile,,,
535.0,6345.0,first_login,2,,True,859,web,,,
276.0,8245.0,signup,0,,True,77,import,,,
74.0,5053.0,email_verified,1,,True,1794,web,,,
1173.0,8256.0,workspace_created,4,,True,1113,api,Team Workspace 184,,
746.0,8044.0,first_login,2,,True,1005,import,,,
1204.0,5447.0,first_login,2,,True,666,,,,
852.0,7842.0,signup,0,,True,1174,,,,
1058.0,2561.0,first_project,5,,True,1377,,,,
109.0,120.0,first_project,5,,True,1208,mobile,,,
18.0,8176.0,email_verified,1,,True,1074,web,,,
432.0,2849.0,email_verified,1,,True,505,,,,
855.0,570.0,signup,0,,True,1246,,,,
861.0,2872.0,signup,0,,True,1239,mobile,,,
822.0,798.0,email_verified,1,,True,1628,web,,,
1075.0,7933.0,profile_completed,3,,True,810,,,,
150.0,6818.0,signup,0,,True,1383,import,,,
220.0,5552.0,workspace_created,4,,True,676,,Team Workspace 336,,
891.0,7799.0,first_login,2,,True,35,api,,,
794.0,187.0,signup,0,,True,480,web,,,
30.0,1440.0,workspace_created,4,,True,1036,,Team Workspace 476,,
269.0,2780.0,profile_completed,3,,True,510,,,,
32.0,7159.0,signup,0,,True,1398,,,,
770.0,7816.0,profile_completed,3,,True,1053,,,,
582.0,2000.0,signup,0,,True,105,,,,
503.0,3652.0,email_verified,1,,True,1217,import,,,
652.0,6510.0,email_verified,1,,True,984,web,,,
998.0,6805.0,first_login,2,,True,728,import,,,
780.0,2916.0,signup,0,,True,1382,api,,,
309.0,5308.0,email_verified,1,,True,506,web,,,
790.0,7893.0,first_project,5,,True,1125,,,,
1070.0,7585.0,signup,0,,True,829,mobile,,,
378.0,4834.0,signup,0,,True,1194,,,,
1070.0,4644.0,profile_completed,3,,True,1644,,,,
978.0,5172.0,first_project,5,,True,1320,mobile,,,
536.0,1470.0,first_login,2,,True,74,api,,,
612.0,3632.0,first_login,2,,True,1220,api,,,
179.0,3794.0,completed_tutorial,8,,True,706,api,,,
383.0,7849.0,first_login,2,,True,262,,,,
727.0,1312.0,email_verified,1,,True,1335,import,,,
696.0,2311.0,signup,0,,True,318,import,,,
80.0,6510.0,first_login,2,,True,1114,import,,,
